0.00543
0.00638
0.01117
0.01733
0.02173
0.01880
0.02286
0.01773
0.01312
0.01422
0.01486
0.01605
0.02402
0.02609
0.02716
0.03549
0.03998
0.02878
0.03143
0.02872
0.03818
0.04462
0.04688
0.05222
0.05121
0.04474
0.04321
0.03912
0.03943
0.03198
0.02579
0.01807
0.01233
0.01053
0.00497
0.00501
-0.00574
-0.01849
-0.02289
-0.02579
-0.02945
-0.02829
-0.04059
-0.04593
-0.06091
-0.06372
-0.06302
-0.06754
-0.06748
-0.06781
-0.05792
-0.05817
-0.04755
-0.03653
-0.03061
-0.02997
-0.02371
-0.01959
-0.02014
-0.01541
-0.01529
-0.01099
-0.01422
-0.00842
-0.01334
-0.01389
-0.01660
-0.01816
-0.02243
-0.02069
-0.02786
-0.02933
-0.03333
-0.02744
-0.02228
-0.00644
0.00027
0.00885
0.01721
0.03235
0.03494
0.04651
0.05063
0.05417
0.05420
0.06043
0.06394
0.07379
0.07971
0.08298
0.08658
0.09189
0.09473
0.08774
0.08405
0.07523
0.07047
0.07569
0.07608
0.07105
0.06558
0.06299
0.05896
0.05298
0.03708
0.02521
0.01511
0.00360
-0.00293
-0.01138
-0.02014
-0.02542
-0.03302
-0.04245
-0.04556
-0.04135
-0.04080
-0.04212
-0.04099
-0.03366
-0.03085
-0.01956
-0.00931
-0.00107
0.00851
0.01672
0.02942
0.04279
0.05661
0.05780
0.06217
0.06030
0.05753
0.04913
0.04465
0.03439
0.02973
0.01770
0.00354
-0.00159
-0.01874
-0.02744
-0.03653
-0.04215
-0.05148
-0.05261
-0.05289
-0.05051
-0.04343
-0.03012
-0.00809
0.01215
0.03174
0.05316
0.07343
0.08252
0.09485
0.10849
0.11261
0.11988
0.11490
0.12403
0.11823
0.11441
0.10700
0.09384
0.07666
0.06384
0.05011
0.03302
0.01941
0.00653
-0.00772
-0.00891
-0.01315
-0.02411
-0.02097
-0.02411
-0.01935
-0.01242
-0.01337
0.00272
0.01056
0.01788
0.03037
0.03934
0.04398
0.04691
0.05548
0.05872
0.05985
0.05850
0.05811
0.05222
0.04425
0.03192
0.02765
0.02149
0.01157
-0.00378
-0.01706
-0.03305
-0.04947
-0.05643
-0.06403
-0.07389
-0.08359
-0.09244
-0.10785
-0.11133
-0.12391
-0.12253
-0.13071
-0.12452
-0.11737
-0.10868
-0.09024
-0.08206
-0.07025
-0.06540
-0.05576
-0.04392
-0.02438
-0.01486
0.00510
0.03137
0.04810
0.06333
0.07398
0.08301
0.08344
0.07453
0.07428
0.06754
0.07144
0.06018
0.06235
0.05615
0.05213
0.03974
0.02942
0.00589
-0.00674
-0.01611
-0.02823
-0.03201
-0.03781
-0.02976
-0.02237
-0.00027
0.01755
0.03021
0.04566
0.05576
0.06565
0.07230
0.08527
0.08335
0.09070
0.09549
0.09616
0.08795
0.06766
0.05506
0.02994
0.02136
-0.00107
-0.01175
-0.02332
-0.03668
-0.04456
-0.05240
-0.05591
-0.05673
-0.05600
-0.05573
-0.05429
-0.04688
-0.03592
-0.01596
0.00330
0.01688
0.02686
0.03977
0.05628
0.07474
0.08408
0.08902
0.10443
0.11148
0.11884
0.12796
0.13434
0.12525
0.12238
0.11402
0.09845
0.08487
0.06784
0.04855
